Lesson ID,Lesson Title,Lesson Category,Block Order,Block Type,Ol Chiki,Latin,Audio URL,Image URL,Emotion,Story Arc,Growth Value,Character Goal,Image Direction,Body Language,Learning Moment
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,3,text,ᱦᱚᱲ ᱥᱟᱢᱟᱝ,Hor samang – Public / In front of people,,,Hope,Modern World,Technology,Create something useful,"Olitun works together with classmates around a table filled with building blocks and tablets, smiling with ambition.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,4,text,ᱞᱩᱴᱤ ᱞᱟᱲᱟᱣ,Luti laraw – Chatting / Gossip,,,Ambition,Technology & Learning,Entrepreneurship,Learn something new,"Olitun stands beside a modern work table with drafting papers and a digital tablet, pointing forward with hope.","Determined forward-looking gaze, confident stance, finger pointing toward the distant horizon.","Olitun aiming high, showing aspiration for modern education and career path."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,5,text,ᱠᱟᱛᱷᱟ ᱠᱤᱨᱤᱧ,Katha kirinj – Buying words / Accepting advice,,,Pride,Future Success,Leadership,Build confidence,"Olitun stands in a clean, modern learning space, gesturing toward a screen showing village success metrics.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,6,text,ᱡᱤᱣᱤ ᱞᱚ,Jiwi lo – Heartburn / Jealousy,,,Hope,Modern World,Technology,Create something useful,"Olitun stands under the bright sun, showcasing a creative blueprint of a village development project with pride.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,7,text,ᱢᱚᱱᱮ ᱚᱞ,Mone ol – Writing on heart / Deeply remembering,,,Ambition,Technology & Learning,Entrepreneurship,Learn something new,"Olitun works together with classmates around a table filled with building blocks and tablets, smiling with ambition.","Determined forward-looking gaze, confident stance, finger pointing toward the distant horizon.","Olitun aiming high, showing aspiration for modern education and career path."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,8,text,ᱢᱮᱫ ᱫᱟᱜ,Med dag – Tears,,,Pride,Future Success,Leadership,Build confidence,"Olitun stands beside a modern work table with drafting papers and a digital tablet, pointing forward with hope.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,9,text,ᱞᱟᱸᱫᱟ ᱛᱮ ᱜᱚᱡ,Landa te goj – Dying of laughter,,,Hope,Modern World,Technology,Create something useful,"Olitun stands in a clean, modern learning space, gesturing toward a screen showing village success metrics.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,10,text,ᱠᱩᱲᱤ ᱦᱚᱯᱚᱱ,Kuri hopon – Women / Girls,,,Ambition,Technology & Learning,Entrepreneurship,Learn something new,"Olitun stands under the bright sun, showcasing a creative blueprint of a village development project with pride.","Determined forward-looking gaze, confident stance, finger pointing toward the distant horizon.","Olitun aiming high, showing aspiration for modern education and career path."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,11,text,ᱠᱚᱲᱟ ᱦᱚᱯᱚᱱ,Kora hopon – Men / Boys,,,Pride,Future Success,Leadership,Build confidence,"Olitun works together with classmates around a table filled with building blocks and tablets, smiling with ambition.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,12,text,ᱜᱟᱛᱮ ᱠᱩᱲᱤ,Gate kuri – Female friend,,,Friendship,Modern World,Technology,Make a new friend,"Olitun smiling warmly while pointing happily toward the learner, conveying a deep feeling of friendship and belonging.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,13,text,ᱜᱟᱛᱮ ᱠᱚᱲᱟ,Gate kora – Male friend,,,Friendship,Technology & Learning,Entrepreneurship,Make a new friend,"Olitun smiling warmly while pointing happily toward the learner, conveying a deep feeling of friendship and belonging.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,14,text,ᱜᱩᱯᱩᱛᱤ ᱠᱟᱛᱷᱟ,Guputi katha – Secret talk / Whisper,,,Pride,Future Success,Leadership,Build confidence,"Olitun stands under the bright sun, showcasing a creative blueprint of a village development project with pride.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,15,text,ᱨᱟᱹᱥᱠᱟᱹ ᱢᱚᱱᱮ,Raska mone – Joyful mind / Happy heart,,,Hope,Modern World,Technology,Create something useful,"Olitun works together with classmates around a table filled with building blocks and tablets, smiling with ambition.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,16,text,ᱫᱩᱠᱷ ᱡᱤᱣᱤ,Dukh jiwi – Sorrowful life,,,Ambition,Technology & Learning,Entrepreneurship,Learn something new,"Olitun stands beside a modern work table with drafting papers and a digital tablet, pointing forward with hope.","Determined forward-looking gaze, confident stance, finger pointing toward the distant horizon.","Olitun aiming high, showing aspiration for modern education and career path."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,17,text,ᱦᱚᱲ ᱢᱚᱱᱮ,Hor mone – Public opinion / Human heart,,,Pride,Future Success,Leadership,Build confidence,"Olitun stands in a clean, modern learning space, gesturing toward a screen showing village success metrics.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,18,text,ᱥᱤᱵᱤᱞ ᱡᱚᱢ,Sibil jom – Delicious food,,,Hope,Modern World,Technology,Create something useful,"Olitun stands under the bright sun, showcasing a creative blueprint of a village development project with pride.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,19,text,ᱫᱟᱲᱮ ᱩᱫᱩᱜ,Dare udug – Show of strength,,,Ambition,Technology & Learning,Entrepreneurship,Learn something new,"Olitun works together with classmates around a table filled with building blocks and tablets, smiling with ambition.","Determined forward-looking gaze, confident stance, finger pointing toward the distant horizon.","Olitun aiming high, showing aspiration for modern education and career path."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,20,text,ᱢᱚᱱᱮ ᱴᱷᱟᱶ,Mone thaw – Settled mind / Contentment,,,Pride,Future Success,Leadership,Build confidence,"Olitun stands beside a modern work table with drafting papers and a digital tablet, pointing forward with hope.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,21,text,ᱨᱚᱲ ᱞᱟᱹᱱᱟᱹᱭ,Ror lanay – Reply / Answer,,,Hope,Modern World,Technology,Create something useful,"Olitun stands in a clean, modern learning space, gesturing toward a screen showing village success metrics.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,22,text,ᱫᱤᱱᱟᱹᱢ ᱠᱟᱹᱢᱤ,Dinam kami – Daily chore,,,Ambition,Technology & Learning,Entrepreneurship,Learn something new,"Olitun stands under the bright sun, showcasing a creative blueprint of a village development project with pride.","Determined forward-looking gaze, confident stance, finger pointing toward the distant horizon.","Olitun aiming high, showing aspiration for modern education and career path."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,23,text,ᱥᱟᱹᱜᱩᱱ ᱫᱤᱱ,Sagun din – Auspicious day,,,Pride,Future Success,Leadership,Build confidence,"Olitun works together with classmates around a table filled with building blocks and tablets, smiling with ambition.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_vocab_conversational_1,Modern Conversational Idioms,cat_vocab_1778594020532,24,text,ᱥᱟᱹᱨᱤ ᱢᱚᱱᱮ,Sari mone – Honest heart,,,Hope,Modern World,Technology,Create something useful,"Olitun stands beside a modern work table with drafting papers and a digital tablet, pointing forward with hope.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_2,Casual Idioms & Social Slang,cat_vocab_1778594020532,0,text,ᱢᱮᱫ ᱞᱩᱞᱩ,Med lulu – Staring blankly / Daydreaming,,,Hope,Modern World,Technology,Create something useful,"Olitun lying on a straw mat under a clear night sky, pointing at a shooting star in wonder.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_2,Casual Idioms & Social Slang,cat_vocab_1778594020532,1,text,ᱞᱩᱴᱩᱨ ᱠᱷᱟᱲᱟ,Lutur khara – Pricking ears / Listening intently,,,Ambition,Technology & Learning,Entrepreneurship,Learn something new,"Olitun stands in a clean, modern learning space, gesturing toward a screen showing village success metrics.","Determined forward-looking gaze, confident stance, finger pointing toward the distant horizon.","Olitun aiming high, showing aspiration for modern education and career path."
lesson_vocab_conversational_2,Casual Idioms & Social Slang,cat_vocab_1778594020532,2,text,ᱠᱟᱛᱷᱟ ᱨᱟᱹᱯᱩᱫ,Katha rapud – Breaking words / Interrupting,,,Pride,Future Success,Leadership,Build confidence,"Olitun stands under the bright sun, showcasing a creative blueprint of a village development project with pride.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_vocab_conversational_2,Casual Idioms & Social Slang,cat_vocab_1778594020532,3,text,ᱢᱚᱱᱮ ᱦᱟᱹᱴᱤᱧ,Mone hatinj – Sharing feelings / Divided mind,,,Hope,Modern World,Technology,Create something useful,"Olitun works together with classmates around a table filled with building blocks and tablets, smiling with ambition.","Looking upward and forward, eyes shining bright with positive expectation, smiling gently.","Olitun expressing optimism for progress, new opportunities, and future success."
lesson_vocab_conversational_2,Casual Idioms & Social Slang,cat_vocab_1778594020532,4,text,ᱡᱤᱣᱤ ᱡᱩᱞ,Jiwi jul – Burning life / Passionate / Angry,,,Ambition,Technology & Learning,Entrepreneurship,Learn something new,"Olitun stands beside a modern work table with drafting papers and a digital tablet, pointing forward with hope.","Determined forward-looking gaze, confident stance, finger pointing toward the distant horizon.","Olitun aiming high, showing aspiration for modern education and career path."
lesson_vocab_conversational_2,Casual Idioms & Social Slang,cat_vocab_1778594020532,5,text,ᱞᱟᱸᱫᱟ ᱛᱷᱚᱠ,Landa thok – Weary of laughing,,,Pride,Future Success,Leadership,Build confidence,"Olitun stands in a clean, modern learning space, gesturing toward a screen showing village success metrics.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
